NO_CAMPUS;CO_IES_CURSO;CO_CURSO_ACAD;NO_CURSO;DS_TURNO
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1161562;278;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1161562;278;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);1161562;278;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1102254;227;QUÍMICA;Integral (T/N)
CURITIBA (ECOVILLE);1334010;341;ENGENHARIA MECATRÔNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);1690306;406;ENGENHARIA DE PRODUÇÃO;Integral (T/N)
CURITIBA (ECOVILLE);14543;254;ENGENHARIA CIVIL;Integral (T/N)
CURITIBA (ECOVILLE);1419565;362;ENGENHARIA AMBIENTAL E SANITÁRIA;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);120749;239;ARQUITETURA E URBANISMO;Diurno (M/T)
CURITIBA (ECOVILLE);14535;253;ENGENHARIA MECÂNICA;Diurno (M/T)
